datetime,dam_discharge_(m_/s)
28/03/1985,1276.51
29/03/1985,1248.12
30/03/1985,1297.18
31/03/1985,1328.42
01/04/1985,1744.6
02/04/1985,1145.64
03/04/1985,1313.22
04/04/1985,963.3
05/04/1985,1802.14
06/04/1985,1881.31
07/04/1985,1401.88
08/04/1985,1410.62
09/04/1985,1635.97
10/04/1985,1942.34
11/04/1985,1622.58
12/04/1985,1290.74
13/04/1985,1014.35
14/04/1985,1165.46
15/04/1985,1521.97
16/04/1985,1303.4
17/04/1985,1558.49
18/04/1985,1334.12
19/04/1985,1182.56
20/04/1985,1146.89
21/04/1985,1968.71
22/04/1985,1766.7
23/04/1985,2019.16
24/04/1985,1661.99
25/04/1985,1371
26/04/1985,1897
27/04/1985,1490.08
28/04/1985,1566.25
29/04/1985,1487.15
30/04/1985,615.93
01/05/1985,3802.37
02/05/1985,3245.5
03/05/1985,3164.91
04/05/1985,2969.11
05/05/1985,3081.71
06/05/1985,2701.36
07/05/1985,3308.29
08/05/1985,2346.45
09/05/1985,3093.03
10/05/1985,3280.79
11/05/1985,2900.67
12/05/1985,3185.43
13/05/1985,2504.33
14/05/1985,2517.09
15/05/1985,3118.36
16/05/1985,3339.27
17/05/1985,2062.57
18/05/1985,3261.01
19/05/1985,2728.4
20/05/1985,2903.6
21/05/1985,2330.24
22/05/1985,2574.19
23/05/1985,3483.06
24/05/1985,3016.43
25/05/1985,2808.61
26/05/1985,2941.76
27/05/1985,3244.61
28/05/1985,3220.25
29/05/1985,2962.49
30/05/1985,3546.48
31/05/1985,3485.23
01/06/1985,3206.69
02/06/1985,3027.31
03/06/1985,3328.66
04/06/1985,3157.13
05/06/1985,3530.4
06/06/1985,3449.78
07/06/1985,2490.87
08/06/1985,2457.02
09/06/1985,2649.38
10/06/1985,3488.07
11/06/1985,2211.85
12/06/1985,3197.38
13/06/1985,3181.27
14/06/1985,3581.32
15/06/1985,3090.17
16/06/1985,2328.4
17/06/1985,2520.32
18/06/1985,2409
19/06/1985,2731.03
20/06/1985,2908.55
21/06/1985,2417.28
22/06/1985,3735.33
23/06/1985,2337.36
24/06/1985,3673.05
25/06/1985,3592.58
26/06/1985,3449.15
27/06/1985,2653.12
28/06/1985,3171.23
29/06/1985,2361.31
30/06/1985,3455.45
01/07/1985,2893
02/07/1985,2893
03/07/1985,2893
04/07/1985,2893
05/07/1985,2893
06/07/1985,2893
07/07/1985,2893
08/07/1985,2893
09/07/1985,2893
10/07/1985,2893
11/07/1985,2893
12/07/1985,2893
13/07/1985,2893
14/07/1985,2893
15/07/1985,2893
16/07/1985,2893
17/07/1985,2893
18/07/1985,2893
19/07/1985,2893
20/07/1985,2893
21/07/1985,2893
22/07/1985,2893
23/07/1985,2893
24/07/1985,2893
25/07/1985,2893
26/07/1985,2893
27/07/1985,2893
28/07/1985,2893
29/07/1985,2893
30/07/1985,2893
31/07/1985,2893
01/08/1985,2963.01
02/08/1985,2795.34
03/08/1985,2388.13
04/08/1985,1761.25
05/08/1985,2480.73
06/08/1985,3556.4
07/08/1985,2798.58
08/08/1985,2915.34
09/08/1985,3327.78
10/08/1985,3902.83
11/08/1985,3662.5
12/08/1985,2513.83
13/08/1985,2028.71
14/08/1985,4179.81
15/08/1985,4134.5
16/08/1985,3094.23
17/08/1985,2364.76
18/08/1985,3481.61
19/08/1985,2946.01
20/08/1985,2943.51
21/08/1985,3447.23
22/08/1985,3167.19
23/08/1985,2407.09
24/08/1985,2837.63
25/08/1985,3330.58
26/08/1985,3255.13
27/08/1985,3131.01
28/08/1985,3466.71
29/08/1985,2819.14
30/08/1985,3089.33
31/08/1985,1312.21
01/09/1985,2775.17
02/09/1985,3381.95
03/09/1985,2804.8
04/09/1985,2766.89
05/09/1985,2479.27
06/09/1985,3501.68
07/09/1985,3274.23
08/09/1985,3412.71
09/09/1985,2136.89
10/09/1985,2919.77
11/09/1985,2859.94
12/09/1985,2859.71
13/09/1985,2691.99
14/09/1985,2826.95
15/09/1985,3424.82
16/09/1985,2043.57
17/09/1985,3888.65
18/09/1985,3241.92
19/09/1985,2978.83
20/09/1985,3453.42
21/09/1985,2274.08
22/09/1985,2667.65
23/09/1985,2939.46
24/09/1985,3682.78
25/09/1985,2976.75
26/09/1985,3225.03
27/09/1985,2705.21
28/09/1985,3243.42
29/09/1985,3838.62
30/09/1985,3497.76
01/10/1985,2959.27
02/10/1985,3337.75
03/10/1985,3288.76
04/10/1985,3253.29
05/10/1985,3555.98
06/10/1985,3552.24
07/10/1985,2936.42
08/10/1985,3320.94
09/10/1985,2808.45
10/10/1985,2538.46
11/10/1985,2865.25
12/10/1985,2961.86
13/10/1985,2169.21
14/10/1985,3430.17
15/10/1985,1616.34
16/10/1985,4357.41
17/10/1985,3750.94
18/10/1985,2869.5
19/10/1985,3004.71
20/10/1985,3151.49
21/10/1985,2705.42
22/10/1985,3096.31
23/10/1985,2928
24/10/1985,2952.86
25/10/1985,3090.73
26/10/1985,2343.24
27/10/1985,3019.78
28/10/1985,3081.72
29/10/1985,3064.42
30/10/1985,2892.08
31/10/1985,3568.93
01/11/1985,1393.9
02/11/1985,1568.2
03/11/1985,1889.19
04/11/1985,1476.19
05/11/1985,1564.34
06/11/1985,1471.08
07/11/1985,1871.21
08/11/1985,1422.68
09/11/1985,1885.01
10/11/1985,1468.92
11/11/1985,1242.16
12/11/1985,1703.81
13/11/1985,1408.6
14/11/1985,1686.15
15/11/1985,681.18
16/11/1985,1501.56
17/11/1985,1362.12
18/11/1985,1181.02
19/11/1985,1334.03
20/11/1985,1327.89
21/11/1985,1485.6
22/11/1985,1089.8
23/11/1985,1594.88
24/11/1985,1909.86
25/11/1985,1584.28
26/11/1985,1742.7
27/11/1985,1828.37
28/11/1985,1870.95
29/11/1985,2061.04
30/11/1985,1350.24
01/12/1985,1284.45
02/12/1985,1735.04
03/12/1985,1712.48
04/12/1985,1732.7
05/12/1985,2066.78
06/12/1985,1503.41
07/12/1985,1627.85
08/12/1985,1205.88
09/12/1985,2140.6
10/12/1985,1399.04
11/12/1985,1407.54
12/12/1985,1395.98
13/12/1985,1306.53
14/12/1985,1281.17
15/12/1985,1342.89
16/12/1985,1090.26
17/12/1985,1264.4
18/12/1985,2084.69
19/12/1985,1720.7
20/12/1985,1777.77
21/12/1985,1853.16
22/12/1985,2050.24
23/12/1985,968.57
24/12/1985,1131.04
25/12/1985,1258.88
26/12/1985,1359.08
27/12/1985,1409.83
28/12/1985,1365.91
29/12/1985,1565.79
30/12/1985,1510.59
31/12/1985,1283.15
01/01/1986,847.34
02/01/1986,1202.14
03/01/1986,1335.23
04/01/1986,1425.88
05/01/1986,1161.1
06/01/1986,1352.76
07/01/1986,1160.7
08/01/1986,1462.25
09/01/1986,1178.07
10/01/1986,1245.33
11/01/1986,1107.39
12/01/1986,1453.95
13/01/1986,1240.07
14/01/1986,1772.04
15/01/1986,1621.76
16/01/1986,1479.04
17/01/1986,1260.75
18/01/1986,1614.16
19/01/1986,1707.21
20/01/1986,1542.81
21/01/1986,1981.11
22/01/1986,1637.89
23/01/1986,1774.08
24/01/1986,1540.07
25/01/1986,1702.7
26/01/1986,1260.97
27/01/1986,1362.48
28/01/1986,1604.81
29/01/1986,1602.63
30/01/1986,1652.28
31/01/1986,1830.12
01/02/1986,1072.51
02/02/1986,1207.66
03/02/1986,1568.87
04/02/1986,1282.69
05/02/1986,2513.33
06/02/1986,1654.72
07/02/1986,1476.5
08/02/1986,1345.36
09/02/1986,1355.95
10/02/1986,1509.04
11/02/1986,1533.59
12/02/1986,1362.99
13/02/1986,1418.05
14/02/1986,1903.29
15/02/1986,1915.35
16/02/1986,1575.61
17/02/1986,1097.62
18/02/1986,1661.55
19/02/1986,1966.28
20/02/1986,1910.93
21/02/1986,1720.33
22/02/1986,1926.73
23/02/1986,1516.02
24/02/1986,1688.43
25/02/1986,1295.77
26/02/1986,1587.68
27/02/1986,1898.86
28/02/1986,1323.17
01/03/1986,1241.57
02/03/1986,1529.25
03/03/1986,1432
04/03/1986,1694.74
05/03/1986,1364.02
06/03/1986,2015.53
07/03/1986,1113.1
08/03/1986,1876.12
09/03/1986,1270.55
10/03/1986,961.21
11/03/1986,1571.36
12/03/1986,1423.62
13/03/1986,1167.12
14/03/1986,995.59
15/03/1986,1497.49
16/03/1986,1792.75
17/03/1986,1675.49
18/03/1986,1517.01
19/03/1986,1643.65
20/03/1986,1491.84
21/03/1986,1071.08
22/03/1986,1073.73
23/03/1986,1439.05
24/03/1986,1451.8
25/03/1986,1755.29
26/03/1986,1727.19
27/03/1986,1681.54
28/03/1986,1415.92
29/03/1986,1085.8
30/03/1986,1623.62
31/03/1986,1657.55
01/04/1986,783.44
02/04/1986,1249.7
03/04/1986,1292.68
04/04/1986,1535.51
05/04/1986,1258.99
06/04/1986,1488.56
07/04/1986,1436.84
08/04/1986,1452.26
09/04/1986,1285.08
10/04/1986,1308.3
11/04/1986,1175.92
12/04/1986,1614.02
13/04/1986,1671.33
14/04/1986,1268.81
15/04/1986,1956.19
16/04/1986,1405.62
17/04/1986,1959.06
18/04/1986,1307.36
19/04/1986,892.03
20/04/1986,1620.66
21/04/1986,1574.56
22/04/1986,1510.32
23/04/1986,1307.33
24/04/1986,1489.63
25/04/1986,1346.62
26/04/1986,1409.3
27/04/1986,1752.49
28/04/1986,1555.27
29/04/1986,1682.99
30/04/1986,1430.44
01/05/1986,2828.99
02/05/1986,2423.26
03/05/1986,2814.98
04/05/1986,1339.44
05/05/1986,2704.89
06/05/1986,2959.06
07/05/1986,3281.84
08/05/1986,2865.66
09/05/1986,3173.84
10/05/1986,1910.11
11/05/1986,2971.58
12/05/1986,2160.25
13/05/1986,2395.85
14/05/1986,2906.42
15/05/1986,3638.13
16/05/1986,3185.6
17/05/1986,3009.12
18/05/1986,2990.23
19/05/1986,2643.19
20/05/1986,2728.01
21/05/1986,3213.69
22/05/1986,2307.32
23/05/1986,3296.53
24/05/1986,2805.75
25/05/1986,3412.78
26/05/1986,3480.55
27/05/1986,2163.46
28/05/1986,2709.21
29/05/1986,2572.24
30/05/1986,2093.64
31/05/1986,2483.73
01/06/1986,4220.63
02/06/1986,3304.75
03/06/1986,3958.64
04/06/1986,3414.55
05/06/1986,2629.08
06/06/1986,2809.11
07/06/1986,3294.22
08/06/1986,3218.75
09/06/1986,2711.33
10/06/1986,2245
11/06/1986,4643.88
12/06/1986,2929.43
13/06/1986,2837.13
14/06/1986,3056.67
15/06/1986,2878.64
16/06/1986,3061.36
17/06/1986,3643.47
18/06/1986,2937.73
19/06/1986,2418.64
20/06/1986,2919.18
21/06/1986,2767.8
22/06/1986,3711.95
23/06/1986,3585.56
24/06/1986,3053.76
25/06/1986,2360.63
26/06/1986,2387.05
27/06/1986,3007.56
28/06/1986,3168.16
29/06/1986,2812.69
30/06/1986,2759.92
01/07/1986,2703.6
02/07/1986,2988.3
03/07/1986,1808.62
04/07/1986,2449.34
05/07/1986,2686.47
06/07/1986,3603.75
07/07/1986,2593.09
08/07/1986,3090.23
09/07/1986,3113.27
10/07/1986,3648.96
11/07/1986,3631.29
12/07/1986,2971.25
13/07/1986,2762.26
14/07/1986,2668.08
15/07/1986,2879.47
16/07/1986,2782.98
17/07/1986,3276.81
18/07/1986,3210.15
19/07/1986,3295.9
20/07/1986,3629.64
21/07/1986,3931.43
22/07/1986,3062.33
23/07/1986,3549.73
24/07/1986,2824.17
25/07/1986,3592.5
26/07/1986,3530.75
27/07/1986,3504.21
28/07/1986,3047.03
29/07/1986,2665.82
30/07/1986,2302.74
31/07/1986,2979.98
01/08/1986,3766.51
02/08/1986,2845.08
03/08/1986,3392.56
04/08/1986,3421.98
05/08/1986,2858.16
06/08/1986,3658.17
07/08/1986,1545.67
08/08/1986,2388.62
09/08/1986,2542.18
10/08/1986,2590.14
11/08/1986,3168.13
12/08/1986,3145.02
13/08/1986,3197
14/08/1986,3298.04
15/08/1986,2524.95
16/08/1986,2390.91
17/08/1986,3198.16
18/08/1986,2684.88
19/08/1986,2214.76
20/08/1986,3485.67
21/08/1986,3697.55
22/08/1986,3778.58
23/08/1986,3093.5
24/08/1986,3312.97
25/08/1986,3684.93
26/08/1986,2679.29
27/08/1986,3555.34
28/08/1986,3137.7
29/08/1986,3456.86
30/08/1986,3093.05
31/08/1986,3648.13
01/09/1986,3111.76
02/09/1986,2258.01
03/09/1986,3725.96
04/09/1986,2526.23
05/09/1986,3626.53
06/09/1986,2954.88
07/09/1986,3588.01
08/09/1986,3567.38
09/09/1986,3215.07
10/09/1986,3254.27
11/09/1986,3211.31
12/09/1986,1993.09
13/09/1986,3059.17
14/09/1986,2441.97
15/09/1986,3085.59
16/09/1986,2428.53
17/09/1986,2407.52
18/09/1986,3802.47
19/09/1986,3534.72
20/09/1986,2997.93
21/09/1986,3092.38
22/09/1986,2876.04
23/09/1986,3284.94
24/09/1986,2661.97
25/09/1986,3496.87
26/09/1986,2873.46
27/09/1986,2790.08
28/09/1986,3010.86
29/09/1986,2704.43
30/09/1986,3164.34
01/10/1986,1738
02/10/1986,1738
03/10/1986,1738
04/10/1986,1738
05/10/1986,1738
06/10/1986,1738
07/10/1986,1738
08/10/1986,1738
09/10/1986,1738
10/10/1986,1738
11/10/1986,1738
12/10/1986,1738
13/10/1986,1738
14/10/1986,1738
15/10/1986,1738
16/10/1986,1738
17/10/1986,1738
18/10/1986,1738
19/10/1986,1738
20/10/1986,1738
21/10/1986,1738
22/10/1986,1738
23/10/1986,1738
24/10/1986,1738
25/10/1986,1738
26/10/1986,1738
27/10/1986,1738
28/10/1986,1738
29/10/1986,1738
30/10/1986,1738
31/10/1986,1738
01/11/1986,1338.79
02/11/1986,1640.56
03/11/1986,1864.8
04/11/1986,1284.2
05/11/1986,1460.83
06/11/1986,1638.4
07/11/1986,1369.24
08/11/1986,1639.3
09/11/1986,1666.62
10/11/1986,1824.98
11/11/1986,1318.2
12/11/1986,1217.17
13/11/1986,1407.73
14/11/1986,1209.67
15/11/1986,1669.35
16/11/1986,1151.47
17/11/1986,2199.9
18/11/1986,1888.78
19/11/1986,1503.77
20/11/1986,1760.22
21/11/1986,1008.96
22/11/1986,2257.01
23/11/1986,1322.94
24/11/1986,1463.85
25/11/1986,943.22
26/11/1986,1645.89
27/11/1986,1168.1
28/11/1986,1530.5
29/11/1986,1336.72
30/11/1986,1176.68
01/12/1986,1258.69
02/12/1986,1567.74
03/12/1986,1115.55
04/12/1986,1275.36
05/12/1986,1698.98
06/12/1986,2280.74
07/12/1986,1643.28
08/12/1986,1224.82
09/12/1986,1389.87
10/12/1986,1509.48
11/12/1986,1395.17
12/12/1986,1770.92
13/12/1986,1565.24
14/12/1986,1772.36
15/12/1986,1405.67
16/12/1986,1897.65
17/12/1986,1450.05
18/12/1986,1208.64
19/12/1986,2153.2
20/12/1986,952.51
21/12/1986,1278.38
22/12/1986,1311.89
23/12/1986,2252.49
24/12/1986,2042.06
25/12/1986,1948.18
26/12/1986,1400.8
27/12/1986,2227.85
28/12/1986,1610.51
29/12/1986,1793.18
30/12/1986,1553.91
31/12/1986,1485.16
01/01/1987,1424.47
02/01/1987,1437.11
03/01/1987,1682.55
04/01/1987,1610.16
05/01/1987,1490.56
06/01/1987,1952.86
07/01/1987,609.97
08/01/1987,1652.97
09/01/1987,1715.32
10/01/1987,1844.09
11/01/1987,1480.54
12/01/1987,1562.38
13/01/1987,1795.78
14/01/1987,1947.35
15/01/1987,1409.84
16/01/1987,1580.09
17/01/1987,2003.57
18/01/1987,862.79
19/01/1987,1293
20/01/1987,1939.75
21/01/1987,1827.76
22/01/1987,1656.73
23/01/1987,1365.42
24/01/1987,1235.45
25/01/1987,1322.64
26/01/1987,1964.4
27/01/1987,1311.47
28/01/1987,1530.43
29/01/1987,1273.89
30/01/1987,1752.83
31/01/1987,1338.38
01/02/1987,1470.72
02/02/1987,994.99
03/02/1987,1015.99
04/02/1987,1502.3
05/02/1987,1102.45
06/02/1987,2131.53
07/02/1987,881.54
08/02/1987,1259.95
09/02/1987,1505.01
10/02/1987,1390.46
11/02/1987,1168.76
12/02/1987,1212.62
13/02/1987,1202.8
14/02/1987,1413.98
15/02/1987,2085.58
16/02/1987,1523.38
17/02/1987,1854.87
18/02/1987,1652.09
19/02/1987,1834.16
20/02/1987,660.01
21/02/1987,1408.66
22/02/1987,1892.14
23/02/1987,1328.48
24/02/1987,2028.74
25/02/1987,1945.17
26/02/1987,1359.26
27/02/1987,1349.05
28/02/1987,1195.92
01/03/1987,1311.12
02/03/1987,1130.22
03/03/1987,1628.64
04/03/1987,1063.19
05/03/1987,1681.12
06/03/1987,1688.42
07/03/1987,1001.64
08/03/1987,1964.95
09/03/1987,1654.08
10/03/1987,1724.91
11/03/1987,1272.4
12/03/1987,1686.71
13/03/1987,1837.92
14/03/1987,1470.42
15/03/1987,2100.58
16/03/1987,1513.22
17/03/1987,1842.24
18/03/1987,1587.9
19/03/1987,1675.66
20/03/1987,998.6
21/03/1987,1611.32
22/03/1987,1279.51
23/03/1987,1246.08
24/03/1987,2023.23
25/03/1987,1435.87
26/03/1987,1199.01
27/03/1987,1392.26
28/03/1987,1109.86
29/03/1987,1930.17
30/03/1987,1291.3
31/03/1987,1658.79
01/04/1987,1906.83
02/04/1987,1349.95
03/04/1987,1659.61
04/04/1987,1190.97
05/04/1987,2233.73
06/04/1987,1780.91
07/04/1987,1442.22
08/04/1987,1268.15
09/04/1987,1465.8
10/04/1987,1398
11/04/1987,2085.88
12/04/1987,1132.34
13/04/1987,1540.44
14/04/1987,1494.5
15/04/1987,1464.78
16/04/1987,1467.42
17/04/1987,1465.18
18/04/1987,1761.92
19/04/1987,1682.7
20/04/1987,1625.67
21/04/1987,589.8
22/04/1987,1589.94
23/04/1987,1003.31
24/04/1987,1693.9
25/04/1987,1942.35
26/04/1987,1222.13
27/04/1987,1421.47
28/04/1987,1320.19
29/04/1987,1870.63
30/04/1987,1528.51
01/05/1987,3864.16
02/05/1987,3206.88
03/05/1987,3121.23
04/05/1987,3034.1
05/05/1987,3409
06/05/1987,2131.16
07/05/1987,3042.67
08/05/1987,2964.98
09/05/1987,3362.71
10/05/1987,2906.15
11/05/1987,2480.63
12/05/1987,3003.68
13/05/1987,2458.58
14/05/1987,2037.37
15/05/1987,3363.56
16/05/1987,3289.53
17/05/1987,3233.55
18/05/1987,3651.46
19/05/1987,2667.48
20/05/1987,2284.44
21/05/1987,2964.99
22/05/1987,2826.25
23/05/1987,2578.85
24/05/1987,2960.08
25/05/1987,2694.2
26/05/1987,2082
27/05/1987,2779.41
28/05/1987,2431.81
29/05/1987,3115.82
30/05/1987,2671.98
31/05/1987,3555.82
01/06/1987,3801.93
02/06/1987,3339.69
03/06/1987,2224.49
04/06/1987,3752.6
05/06/1987,3787.86
06/06/1987,3009.4
07/06/1987,3661.46
08/06/1987,2724.16
09/06/1987,2066.88
10/06/1987,2619.86
11/06/1987,3864.65
12/06/1987,2254.46
13/06/1987,2999.76
14/06/1987,3017.07
15/06/1987,2743.51
16/06/1987,2778.24
17/06/1987,3036.12
18/06/1987,2718.92
19/06/1987,2288.97
20/06/1987,3107.52
21/06/1987,3536.68
22/06/1987,3434.79
23/06/1987,2595.13
24/06/1987,2374.39
25/06/1987,2857.91
26/06/1987,3783.9
27/06/1987,3322.8
28/06/1987,3351.98
29/06/1987,3444.93
30/06/1987,3210.38
01/07/1987,3060.3
02/07/1987,3331.15
03/07/1987,2726.92
04/07/1987,2292.77
05/07/1987,3361.5
06/07/1987,3618.87
07/07/1987,2440.88
08/07/1987,3410.96
09/07/1987,3840.38
10/07/1987,2998.88
11/07/1987,2591
12/07/1987,3061.51
13/07/1987,2724.73
14/07/1987,2691.63
15/07/1987,3216.59
16/07/1987,2198.14
17/07/1987,2278.04
18/07/1987,3009.65
19/07/1987,2988.85
20/07/1987,3171.78
21/07/1987,3937.61
22/07/1987,3052.26
23/07/1987,3299.09
24/07/1987,2512.23
25/07/1987,3383.97
26/07/1987,2736.8
27/07/1987,3035.71
28/07/1987,2945.58
29/07/1987,3516.49
30/07/1987,2345.01
31/07/1987,1858.38
01/08/1987,2554
02/08/1987,2554
03/08/1987,2554
04/08/1987,2554
05/08/1987,2554
06/08/1987,2554
07/08/1987,2554
08/08/1987,2554
09/08/1987,2554
10/08/1987,2554
11/08/1987,2554
12/08/1987,2554
13/08/1987,2554
14/08/1987,2554
15/08/1987,2554
16/08/1987,2554
17/08/1987,2554
18/08/1987,2554
19/08/1987,2554
20/08/1987,2554
21/08/1987,2554
22/08/1987,2554
23/08/1987,2554
24/08/1987,2554
25/08/1987,2554
26/08/1987,2554
27/08/1987,2554
28/08/1987,2554
29/08/1987,2554
30/08/1987,2554
31/08/1987,2554
01/09/1987,2893.28
02/09/1987,3234.27
03/09/1987,3076.13
04/09/1987,3616.1
05/09/1987,3218.69
06/09/1987,2718.08
07/09/1987,1837.29
08/09/1987,2881.34
09/09/1987,3513.98
10/09/1987,2803.98
11/09/1987,3014.16
12/09/1987,3210.68
13/09/1987,2492.35
14/09/1987,3311.62
15/09/1987,3818.56
16/09/1987,2913.59
17/09/1987,2435.47
18/09/1987,2966.7
19/09/1987,1887.81
20/09/1987,3168.45
21/09/1987,3226.14
22/09/1987,3837.82
23/09/1987,2903
24/09/1987,3204.24
25/09/1987,2569.36
26/09/1987,2821.79
27/09/1987,2237.41
28/09/1987,2902.61
29/09/1987,2847.35
30/09/1987,3149.6
01/10/1987,2688.2
02/10/1987,3041.67
03/10/1987,2833.31
04/10/1987,2834.25
05/10/1987,3040.18
06/10/1987,3020.26
07/10/1987,3380.59
08/10/1987,2939.68
09/10/1987,2825.06
10/10/1987,2909.6
11/10/1987,2642.67
12/10/1987,2820.04
13/10/1987,4015.58
14/10/1987,2543.66
15/10/1987,2860.67
16/10/1987,2806.26
17/10/1987,2876.41
18/10/1987,2834.38
19/10/1987,3139.62
20/10/1987,2144.91
21/10/1987,3518.59
22/10/1987,3316.29
23/10/1987,2378.56
24/10/1987,1865.46
25/10/1987,2511.46
26/10/1987,2878.67
27/10/1987,4290.15
28/10/1987,3271.63
29/10/1987,2096.21
30/10/1987,2655.17
31/10/1987,2973.39
01/11/1987,1576.11
02/11/1987,1105.58
03/11/1987,1459.5
04/11/1987,1284.71
05/11/1987,1168.87
06/11/1987,1577.88
07/11/1987,1732.16
08/11/1987,1752.31
09/11/1987,1672.32
10/11/1987,1350.79
11/11/1987,1714.36
12/11/1987,1592.72
13/11/1987,1540.18
14/11/1987,1316.49
15/11/1987,1350.94
16/11/1987,1522.17
17/11/1987,2231.96
18/11/1987,1590.37
19/11/1987,1316.64
20/11/1987,1250.28
21/11/1987,1352.47
22/11/1987,2153.19
23/11/1987,1380.22
24/11/1987,1772.06
25/11/1987,1387.22
26/11/1987,1578.36
27/11/1987,1737.52
28/11/1987,1328.43
29/11/1987,1307.67
30/11/1987,1997.66
01/12/1987,1795.38
02/12/1987,1737.2
03/12/1987,1736.18
04/12/1987,1637.87
05/12/1987,2105.33
06/12/1987,1513.17
07/12/1987,1673.18
08/12/1987,1064.73
09/12/1987,1252.51
10/12/1987,1139.75
11/12/1987,1882.22
12/12/1987,734.24
13/12/1987,1379.31
14/12/1987,601.89
15/12/1987,1250.61
16/12/1987,1352.72
17/12/1987,1915.46
18/12/1987,1618.99
19/12/1987,1250.06
20/12/1987,1819.79
21/12/1987,1505.35
22/12/1987,1511.27
23/12/1987,1139.2
24/12/1987,1203
25/12/1987,1252.47
26/12/1987,1513.94
27/12/1987,1523.37
28/12/1987,1963.23
29/12/1987,1615.52
30/12/1987,687.73
31/12/1987,1578.79
01/01/1988,1065
02/01/1988,1210.21
03/01/1988,1256.35
04/01/1988,1301
05/01/1988,1087.46
06/01/1988,1561.04
07/01/1988,1076.76
08/01/1988,1607
09/01/1988,2171.09
10/01/1988,1101.19
11/01/1988,1414.65
12/01/1988,742.96
13/01/1988,1409.72
14/01/1988,1692.82
15/01/1988,1716.19
16/01/1988,1523.21
17/01/1988,1766.78
18/01/1988,2263.82
19/01/1988,2013.69
20/01/1988,1343.24
21/01/1988,1064.67
22/01/1988,1378.15
23/01/1988,1215.91
24/01/1988,1635.4
25/01/1988,1145.64
26/01/1988,1478.15
27/01/1988,1751.4
28/01/1988,1469.79
29/01/1988,1216.11
30/01/1988,1852.44
31/01/1988,936.31
01/02/1988,1401.66
02/02/1988,1487.5
03/02/1988,1504.77
04/02/1988,1554.15
05/02/1988,1683.13
06/02/1988,1489.38
07/02/1988,1389.58
08/02/1988,1377.72
09/02/1988,1316.55
10/02/1988,1736.26
11/02/1988,1306.04
12/02/1988,1754.03
13/02/1988,1505.7
14/02/1988,1343.62
15/02/1988,1685.52
16/02/1988,1281.76
17/02/1988,1691.46
18/02/1988,1563.82
19/02/1988,1321.1
20/02/1988,1658.59
21/02/1988,1663.98
22/02/1988,1847.26
23/02/1988,1789.84
24/02/1988,1647.38
25/02/1988,1161.72
26/02/1988,2234.58
27/02/1988,1078.92
28/02/1988,1784.78
29/02/1988,1629.39
01/03/1988,1147.76
02/03/1988,1462.71
03/03/1988,1476.37
04/03/1988,1891.67
05/03/1988,1286.01
06/03/1988,1421.42
07/03/1988,799.18
08/03/1988,2020.43
09/03/1988,1178.86
10/03/1988,1598.07
11/03/1988,1469.58
12/03/1988,1470.6
13/03/1988,1742.96
14/03/1988,2001.38
15/03/1988,1575.45
16/03/1988,1696.52
17/03/1988,1598.67
18/03/1988,1805.26
19/03/1988,1361.13
20/03/1988,1822.62
21/03/1988,1833.15
22/03/1988,1824.76
23/03/1988,1301.96
24/03/1988,1449.5
25/03/1988,1571.84
26/03/1988,1088.75
27/03/1988,1978.48
28/03/1988,1496.32
29/03/1988,1585.18
30/03/1988,1326.9
31/03/1988,1101.94
01/04/1988,1318.79
02/04/1988,1565.76
03/04/1988,1702.03
04/04/1988,1548.54
05/04/1988,1604.02
06/04/1988,1398.89
07/04/1988,1648.87
08/04/1988,1944.85
09/04/1988,1711.44
10/04/1988,1742.86
11/04/1988,1588.2
